gid0,species_pct,species_included,cumarea,totparea,cmbparea,totarea,parea_pct,bname,cname,tcmbparea,cname0,unregion2,wbincomegroup
FIN,75,177,7911.1237637435,45225.7717365434,53136.8955002869,336683.337447168,15.7824547847204,Finland_FIN,Finland,53136.8955002869,Finland,Europe,High income
FIN,80,189,8402.38429984954,45225.7717365434,53628.1560363929,336683.337447168,15.9283665307043,Finland_FIN,Finland,53628.1560363929,Finland,Europe,High income
FIN,85,201,8985.26447536356,45225.7717365434,54211.036211907,336683.337447168,16.1014906834865,Finland_FIN,Finland,54211.036211907,Finland,Europe,High income
FIN,90,213,9084.9228354731,45225.7717365434,54310.6945720165,336683.337447168,16.1310907108787,Finland_FIN,Finland,54310.6945720165,Finland,Europe,High income
FIN,95,225,9248.02183133271,45225.7717365434,54473.7935678761,336683.337447168,16.1795335584209,Finland_FIN,Finland,54473.7935678761,Finland,Europe,High income
FIN,100,236,9435.12130425481,45225.7717365434,54660.8930407982,336683.337447168,16.2351049075529,Finland_FIN,Finland,54660.8930407982,Finland,Europe,High income
FRA,0,0,47.0332411901187,157014.316735993,157061.349977183,549116.67058016,28.602546306096,France_FRA,France,157061.349977183,France,Europe,High income
FRA,5,5,405.472714502019,157014.316735993,157419.789450495,549116.67058016,28.6678219556102,France_FRA,France,157419.789450495,France,Europe,High income
FRA,10,9,628.444355309555,157014.316735993,157642.761091303,549116.67058016,28.7084274685648,France_FRA,France,157642.761091303,France,Europe,High income
FRA,15,14,883.877863720617,157014.316735993,157898.194599714,549116.67058016,28.7549446336949,France_FRA,France,157898.194599714,France,Europe,High income
FRA,20,18,1070.95854155832,157014.316735993,158085.275277551,549116.67058016,28.7890140196488,France_FRA,France,158085.275277551,France,Europe,High income
FRA,25,22,1181.71380483572,157014.316735993,158196.030540829,549116.67058016,28.8091837338848,France_FRA,France,158196.030540829,France,Europe,High income
FRA,30,27,1530.86810477579,157014.316735993,158545.184840769,549116.67058016,28.8727684543361,France_FRA,France,158545.184840769,France,Europe,High income
FRA,35,31,1601.48455442019,157014.316735993,158615.801290413,549116.67058016,28.8856284626781,France_FRA,France,158615.801290413,France,Europe,High income
FRA,40,35,1678.42005467081,157014.316735993,158692.736790664,549116.67058016,28.8996392375048,France_FRA,France,158692.736790664,France,Europe,High income
FRA,45,40,1728.76790987463,157014.316735993,158743.084645868,549116.67058016,28.9088081187101,France_FRA,France,158743.084645868,France,Europe,High income
FRA,50,44,1796.32595559163,157014.316735993,158810.642691585,549116.67058016,28.9211111590905,France_FRA,France,158810.642691585,France,Europe,High income
FRA,55,48,1877.2266509172,157014.316735993,158891.54338691,549116.67058016,28.9358440382143,France_FRA,France,158891.54338691,France,Europe,High income
FRA,60,53,1972.71679974564,157014.316735993,158987.033535739,549116.67058016,28.9532338123634,France_FRA,France,158987.033535739,France,Europe,High income
FRA,65,57,2030.7174297062,157014.316735993,159045.034165699,549116.67058016,28.9637963454402,France_FRA,France,159045.034165699,France,Europe,High income
FRA,70,61,2151.49030878638,157014.316735993,159165.807044779,549116.67058016,28.9857903743143,France_FRA,France,159165.807044779,France,Europe,High income
FRA,75,66,2241.12244990042,157014.316735993,159255.439185893,549116.67058016,29.0021133428046,France_FRA,France,159255.439185893,France,Europe,High income
FRA,80,70,2375.90550776799,157014.316735993,159390.222243761,549116.67058016,29.0266587746025,France_FRA,France,159390.222243761,France,Europe,High income
FRA,85,74,2469.419727059,157014.316735993,159483.736463052,549116.67058016,29.0436887109168,France_FRA,France,159483.736463052,France,Europe,High income
FRA,90,79,2565.74361400505,157014.316735993,159580.060349998,549116.67058016,29.0612303176657,France_FRA,France,159580.060349998,France,Europe,High income
FRA,95,83,2689.67840004106,157014.316735993,159703.995136034,549116.67058016,29.0838001635065,France_FRA,France,159703.995136034,France,Europe,High income
FRA,100,87,2781.72846352896,157014.316735993,159796.045199522,549116.67058016,29.1005634614393,France_FRA,France,159796.045199522,France,Europe,High income
GAB,0,0,0,54242.6168056119,54242.6168056119,260372.598637769,20.8326901868327,Gabon_GAB,Gabon,54242.6168056119,Gabon,Africa,Upper middle income
GAB,5,4,76.4446628316721,54242.6168056119,54319.0614684436,260372.598637769,20.8620499056479,Gabon_GAB,Gabon,54319.0614684436,Gabon,Africa,Upper middle income
GAB,10,8,152.889325663344,54242.6168056119,54395.5061312752,260372.598637769,20.891409624463,Gabon_GAB,Gabon,54395.5061312752,Gabon,Africa,Upper middle income
GAB,15,12,495.635764779309,54242.6168056119,54738.2525703912,260372.598637769,21.0230465328432,Gabon_GAB,Gabon,54738.2525703912,Gabon,Africa,Upper middle income
GAB,20,16,2006.49323898655,54242.6168056119,56249.1100445985,260372.598637769,21.6033139965133,Gabon_GAB,Gabon,56249.1100445985,Gabon,Africa,Upper middle income
GAB,25,20,3061.92553753368,54242.6168056119,57304.5423431456,260372.598637769,22.0086685937593,Gabon_GAB,Gabon,57304.5423431456,Gabon,Africa,Upper middle income
GAB,30,24,4006.40884952095,54242.6168056119,58249.0256551329,260372.598637769,22.3714115693753,Gabon_GAB,Gabon,58249.0256551329,Gabon,Africa,Upper middle income
GAB,35,28,4173.68548601789,54242.6168056119,58416.3022916298,260372.598637769,22.435656669425,Gabon_GAB,Gabon,58416.3022916298,Gabon,Africa,Upper middle income
GAB,40,32,4348.4203833879,54242.6168056119,58591.0371889998,260372.598637769,22.5027662263769,Gabon_GAB,Gabon,58591.0371889998,Gabon,Africa,Upper middle income
GAB,45,36,4569.29551174293,54242.6168056119,58811.9123173548,260372.598637769,22.5875966307707,Gabon_GAB,Gabon,58811.9123173548,Gabon,Africa,Upper middle income
GAB,50,39,5177.57214038866,54242.6168056119,59420.1889460006,260372.598637769,22.8212143892553,Gabon_GAB,Gabon,59420.1889460006,Gabon,Africa,Upper middle income
GAB,55,43,5233.04195416645,54242.6168056119,59475.6587597783,260372.598637769,22.8425184028374,Gabon_GAB,Gabon,59475.6587597783,Gabon,Africa,Upper middle income
GAB,60,47,5507.0531349591,54242.6168056119,59749.669940571,260372.598637769,22.9477565047829,Gabon_GAB,Gabon,59749.669940571,Gabon,Africa,Upper middle income
GAB,65,51,5670.07598913377,54242.6168056119,59912.6927947457,260372.598637769,23.0103678759593,Gabon_GAB,Gabon,59912.6927947457,Gabon,Africa,Upper middle income
GAB,70,55,5882.30867706569,54242.6168056119,60124.9254826776,260372.598637769,23.0918790215416,Gabon_GAB,Gabon,60124.9254826776,Gabon,Africa,Upper middle income
GAB,75,59,6186.83006772459,54242.6168056119,60429.4468733365,260372.598637769,23.2088350269938,Gabon_GAB,Gabon,60429.4468733365,Gabon,Africa,Upper middle income
GAB,80,63,7174.30750125277,54242.6168056119,61416.9243068647,260372.598637769,23.5880905395533,Gabon_GAB,Gabon,61416.9243068647,Gabon,Africa,Upper middle income
GAB,85,67,7438.90999002947,54242.6168056119,61681.5267956414,260372.598637769,23.6897150922755,Gabon_GAB,Gabon,61681.5267956414,Gabon,Africa,Upper middle income
GAB,90,71,8165.05964295777,54242.6168056119,62407.6764485697,260372.598637769,23.9686037528824,Gabon_GAB,Gabon,62407.6764485697,Gabon,Africa,Upper middle income
GAB,95,75,8895.14490168819,54242.6168056119,63137.7617073001,260372.598637769,24.2490039419,Gabon_GAB,Gabon,63137.7617073001,Gabon,Africa,Upper middle income
GAB,100,78,9701.479399922,54242.6168056119,63944.0962055339,260372.598637769,24.5586887944738,Gabon_GAB,Gabon,63944.0962055339,Gabon,Africa,Upper middle income
GBR,0,0,0,69447.0308811309,69447.0308811309,244872.70315195,28.3604623901412,United_Kingdom_GBR,United_Kingdom,69447.0308811309,United Kingdom,Europe,High income
GBR,5,4,16.7030243632091,69447.0308811309,69463.7339054941,244872.70315195,28.3672834952085,United_Kingdom_GBR,United_Kingdom,69463.7339054941,United Kingdom,Europe,High income
GBR,10,8,33.4608288810989,69447.0308811309,69480.491710012,244872.70315195,28.3741269711461,United_Kingdom_GBR,United_Kingdom,69480.491710012,United Kingdom,Europe,High income
GBR,15,11,49.9317086931009,69447.0308811309,69496.962589824,244872.70315195,28.3808532740782,United_Kingdom_GBR,United_Kingdom,69496.962589824,United Kingdom,Europe,High income
GBR,20,15,63.5528451454811,69447.0308811309,69510.5837262764,244872.70315195,28.3864158117874,United_Kingdom_GBR,United_Kingdom,69510.5837262764,United Kingdom,Europe,High income
GBR,25,19,76.051175856591,69447.0308811309,69523.0820569875,244872.70315195,28.3915198231983,United_Kingdom_GBR,United_Kingdom,69523.0820569875,United Kingdom,Europe,High income
GBR,30,22,119.051429231788,69447.0308811309,69566.0823103627,244872.70315195,28.4090800709604,United_Kingdom_GBR,United_Kingdom,69566.0823103627,United Kingdom,Europe,High income
GBR,35,26,161.469054206851,69447.0308811309,69608.4999353378,244872.70315195,28.4264023875882,United_Kingdom_GBR,United_Kingdom,69608.4999353378,United Kingdom,Europe,High income
GBR,40,30,318.892570261264,69447.0308811309,69765.9234513922,244872.70315195,28.4906902865774,United_Kingdom_GBR,United_Kingdom,69765.9234513922,United Kingdom,Europe,High income
GBR,45,33,482.151690033262,69447.0308811309,69929.1825711642,244872.70315195,28.5573613028526,United_Kingdom_GBR,United_Kingdom,69929.1825711642,United Kingdom,Europe,High income
GBR,50,37,545.392916692932,69447.0308811309,69992.4237978238,244872.70315195,28.5831874671599,United_Kingdom_GBR,United_Kingdom,69992.4237978238,United Kingdom,Europe,High income
GBR,55,41,807.685538327016,69447.0308811309,70254.7164194579,244872.70315195,28.6903013341846,United_Kingdom_GBR,United_Kingdom,70254.7164194579,United Kingdom,Europe,High income
GBR,60,44,977.498089203413,69447.0308811309,70424.5289703343,244872.70315195,28.759648610827,United_Kingdom_GBR,United_Kingdom,70424.5289703343,United Kingdom,Europe,High income
GBR,65,48,1068.35373958345,69447.0308811309,70515.3846207144,244872.70315195,28.796751827809,United_Kingdom_GBR,United_Kingdom,70515.3846207144,United Kingdom,Europe,High income
GBR,70,52,1115.73137954043,69447.0308811309,70562.7622606713,244872.70315195,28.8160996927801,United_Kingdom_GBR,United_Kingdom,70562.7622606713,United Kingdom,Europe,High income
GBR,75,55,1205.70395099303,69447.0308811309,70652.7348321239,244872.70315195,28.8528422820089,United_Kingdom_GBR,United_Kingdom,70652.7348321239,United Kingdom,Europe,High income
GBR,80,59,1275.23961267359,69447.0308811309,70722.2704938045,244872.70315195,28.8812389390415,United_Kingdom_GBR,United_Kingdom,70722.2704938045,United Kingdom,Europe,High income
GBR,85,63,1313.48768925109,69447.0308811309,70760.518570382,244872.70315195,28.896858514472,United_Kingdom_GBR,United_Kingdom,70760.518570382,United Kingdom,Europe,High income
GBR,90,66,1354.90648516114,69447.0308811309,70801.937366292,244872.70315195,28.9137729338323,United_Kingdom_GBR,United_Kingdom,70801.937366292,United Kingdom,Europe,High income
GBR,95,70,1400.18520881559,69447.0308811309,70847.2160899465,244872.70315195,28.9322636529168,United_Kingdom_GBR,United_Kingdom,70847.2160899465,United Kingdom,Europe,High income
GBR,100,73,1464.61834374622,69447.0308811309,70911.6492248771,244872.70315195,28.9585765632989,United_Kingdom_GBR,United_Kingdom,70911.6492248771,United Kingdom,Europe,High income
GEO,0,0,46.0874815652934,15921.7781343396,15967.8656159049,69632.2899063214,22.9316968282775,Georgia_GEO,Georgia,15967.8656159049,Georgia,Asia,Upper middle income
GEO,5,1,104.727805058219,15921.7781343396,16026.5059393978,69632.2899063214,23.0159110966461,Georgia_GEO,Georgia,16026.5059393978,Georgia,Asia,Upper middle income
GEO,10,2,163.368128551145,15921.7781343396,16085.1462628907,69632.2899063214,23.1001253650147,Georgia_GEO,Georgia,16085.1462628907,Georgia,Asia,Upper middle income
GEO,15,3,196.338432919331,15921.7781343396,16118.1165672589,69632.2899063214,23.1474745250273,Georgia_GEO,Georgia,16118.1165672589,Georgia,Asia,Upper middle income
GEO,20,4,224.7941969802,15921.7781343396,16146.5723313198,69632.2899063214,23.1883402844317,Georgia_GEO,Georgia,16146.5723313198,Georgia,Asia,Upper middle income
GEO,25,5,255.639765965133,15921.7781343396,16177.4179003047,69632.2899063214,23.2326380793576,Georgia_GEO,Georgia,16177.4179003047,Georgia,Asia,Upper middle income
GEO,30,6,266.605188341137,15921.7781343396,16188.3833226807,69632.2899063214,23.2483856906896,Georgia_GEO,Georgia,16188.3833226807,Georgia,Asia,Upper middle income
GEO,35,6,277.570610717142,15921.7781343396,16199.3487450567,69632.2899063214,23.2641333020215,Georgia_GEO,Georgia,16199.3487450567,Georgia,Asia,Upper middle income
GEO,40,7,288.536033093147,15921.7781343396,16210.3141674328,69632.2899063214,23.2798809133537,Georgia_GEO,Georgia,16210.3141674328,Georgia,Asia,Upper middle income
GEO,45,8,305.937411968637,15921.7781343396,16227.7155463082,69632.2899063214,23.3048713005703,Georgia_GEO,Georgia,16227.7155463082,Georgia,Asia,Upper middle income
GEO,50,9,316.795230588508,15921.7781343396,16238.5733649281,69632.2899063214,23.320464380497,Georgia_GEO,Georgia,16238.5733649281,Georgia,Asia,Upper middle income
GEO,55,10,321.686351014173,15921.7781343396,16243.4644853538,69632.2899063214,23.3274885935917,Georgia_GEO,Georgia,16243.4644853538,Georgia,Asia,Upper middle income
GEO,60,11,326.577471439838,15921.7781343396,16248.3556057794,69632.2899063214,23.3345128066862,Georgia_GEO,Georgia,16248.3556057794,Georgia,Asia,Upper middle income
GEO,65,12,331.468591865502,15921.7781343396,16253.2467262051,69632.2899063214,23.3415370197808,Georgia_GEO,Georgia,16253.2467262051,Georgia,Asia,Upper middle income
GEO,70,12,336.359712291167,15921.7781343396,16258.1378466308,69632.2899063214,23.3485612328755,Georgia_GEO,Georgia,16258.1378466308,Georgia,Asia,Upper middle income
GEO,75,13,354.023087409216,15921.7781343396,16275.8012217488,69632.2899063214,23.3739278769163,Georgia_GEO,Georgia,16275.8012217488,Georgia,Asia,Upper middle income
GEO,80,14,415.109358370755,15921.7781343396,16336.8874927104,69632.2899063214,23.4616548079762,Georgia_GEO,Georgia,16336.8874927104,Georgia,Asia,Upper middle income
GEO,85,15,462.425890886663,15921.7781343396,16384.2040252263,69632.2899063214,23.529606806366,Georgia_GEO,Georgia,16384.2040252263,Georgia,Asia,Upper middle income
GEO,90,16,492.542168015686,15921.7781343396,16414.3203023553,69632.2899063214,23.5728572540671,Georgia_GEO,Georgia,16414.3203023553,Georgia,Asia,Upper middle income
GEO,95,17,536.422666882477,15921.7781343396,16458.2008012221,69632.2899063214,23.6358747118095,Georgia_GEO,Georgia,16458.2008012221,Georgia,Asia,Upper middle income
GEO,100,17,554.776979609487,15921.7781343396,16476.5551139491,69632.2899063214,23.6622336219526,Georgia_GEO,Georgia,16476.5551139491,Georgia,Asia,Upper middle income
GHA,0,0,0,36856.4465471728,36856.4465471728,238649.40282761,15.443762318482,Ghana_GHA,Ghana,36856.4465471728,Ghana,Africa,Lower middle income
GHA,5,1,97.9203902925757,36856.4465471728,36954.3669374654,238649.40282761,15.4847933829357,Ghana_GHA,Ghana,36954.3669374654,Ghana,Africa,Lower middle income
GHA,10,2,195.770069230414,36856.4465471728,37052.2166164032,238649.40282761,15.5257948175836,Ghana_GHA,Ghana,37052.2166164032,Ghana,Africa,Lower middle income
GHA,15,3,269.151667260139,36856.4465471728,37125.5982144329,238649.40282761,15.5565435213977,Ghana_GHA,Ghana,37125.5982144329,Ghana,Africa,Lower middle income
GHA,20,4,318.088754833328,36856.4465471728,37174.5353020061,238649.40282761,15.5770493709801,Ghana_GHA,Ghana,37174.5353020061,Ghana,Africa,Lower middle income
GHA,25,4,367.025842406517,36856.4465471728,37223.4723895793,238649.40282761,15.5975552205626,Ghana_GHA,Ghana,37223.4723895793,Ghana,Africa,Lower middle income
GHA,30,5,756.677531595298,36856.4465471728,37613.1240787681,238649.40282761,15.7608289118319,Ghana_GHA,Ghana,37613.1240787681,Ghana,Africa,Lower middle income
GHA,35,6,1073.52212885196,36856.4465471728,37929.9686760248,238649.40282761,15.8935946315457,Ghana_GHA,Ghana,37929.9686760248,Ghana,Africa,Lower middle income
GHA,40,7,1292.94468734569,36856.4465471728,38149.3912345185,238649.40282761,15.9855381084176,Ghana_GHA,Ghana,38149.3912345185,Ghana,Africa,Lower middle income
GHA,45,8,1439.21423772053,36856.4465471728,38295.6607848933,238649.40282761,16.0468286662994,Ghana_GHA,Ghana,38295.6607848933,Ghana,Africa,Lower middle income
GHA,50,8,1585.48378809538,36856.4465471728,38441.9303352682,238649.40282761,16.1081192241813,Ghana_GHA,Ghana,38441.9303352682,Ghana,Africa,Lower middle income
GHA,55,9,1658.52434789617,36856.4465471728,38514.970895069,238649.40282761,16.138725024546,Ghana_GHA,Ghana,38514.970895069,Ghana,Africa,Lower middle income
GHA,60,10,1787.06917436672,36856.4465471728,38643.5157215395,238649.40282761,16.1925884848972,Ghana_GHA,Ghana,38643.5157215395,Ghana,Africa,Lower middle income
GHA,65,11,1934.10666166177,36856.4465471728,38790.5532088346,238649.40282761,16.2542008273347,Ghana_GHA,Ghana,38790.5532088346,Ghana,Africa,Lower middle income
GHA,70,12,2050.49622129627,36856.4465471728,38906.9427684691,238649.40282761,16.3029709303626,Ghana_GHA,Ghana,38906.9427684691,Ghana,Africa,Lower middle income
GHA,75,12,2074.96828214535,36856.4465471728,38931.4148293182,238649.40282761,16.3132253288899,Ghana_GHA,Ghana,38931.4148293182,Ghana,Africa,Lower middle income
GHA,80,13,2123.9170438808,36856.4465471728,38980.3635910536,238649.40282761,16.3337360702349,Ghana_GHA,Ghana,38980.3635910536,Ghana,Africa,Lower middle income
GHA,85,14,2145.32122888415,36856.4465471728,39001.767776057,238649.40282761,16.3427049529347,Ghana_GHA,Ghana,39001.767776057,Ghana,Africa,Lower middle income
